C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,Label,gbdt_leaf_0,gbdt_leaf_1,gbdt_leaf_2,gbdt_leaf_3,gbdt_leaf_4,gbdt_leaf_5,gbdt_leaf_6,gbdt_leaf_7,gbdt_leaf_8,gbdt_leaf_9
05db9164,ae46a29d,ba676c6e,f922efad,4cf72387,7e0ccccf,0492c809,0b153874,a73ee510,3332471e,ba0f9e8a,178099fd,4e4dd817,b28479f6,cccdd69e,e2e2fcd9,07c540c4,e32bf683,-1,-1,b964dee0,ad3062eb,32c7478e,b34f3128,-1,-1,0.03125,0.0002542588354945334,0.0004729250413809411,0.1590909090909091,5.9100723392854316e-06,0.008838111661996119,0.0054249547920434,0.02737226277372263,0.007449450159631075,0.4,0.07894736842105263,0.0,0.01815823605706874,0,17,18,21,22,22,25,34,32,9,16
39af2607,6f115d49,d032c263,c18be181,25c83c98,fbad5c96,5ce839a9,0b153874,a73ee510,3b08e48b,52105669,dfbb09fb,d2b8af4a,b28479f6,38645649,84898b2a,e5ba7672,58b6f121,-1,-1,0014c32a,-1,be7c41b4,3b183c5c,-1,-1,0.05208333333333333,0.0007627765064836002,0.0,0.03409090909090909,0.001305140974925533,0.002802328087949989,0.0036166365280289334,0.02372262773722628,0.002128414331323164,0.2,0.05263157894736842,0.0,0.0038910505836575876,0,12,21,8,12,1,1,35,28,12,18
68fd1e64,86d4fccc,c81d20a1,32a55192,25c83c98,7e0ccccf,d0bdaa98,1f89b562,7cc72ec2,3b08e48b,dd6fc8cb,cdd4f388,ebd756bd,1adce6ef,73b77f54,3141102a,2005abd1,983878fb,21ddcdc9,5840adea,3df2213d,ad3062eb,32c7478e,42998020,001f3601,94b7bbc9,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0,0,19,15,0,23,0,29,19,16,0
05db9164,c41a84c8,7153a1f2,759c4a2e,25c83c98,7e0ccccf,836cf3b8,0b153874,a73ee510,e3432089,b91c2548,a648ca66,a03da696,64c94865,a772a8e2,9f56eb2f,e5ba7672,2b46823a,-1,-1,4b4716a2,-1,55dd3565,590b856f,-1,-1,0.0,0.010933129926264936,0.0,0.13636363636363635,0.011526611085719687,0.02802328087949989,0.008438818565400843,0.07664233576642335,0.02483150053210358,0.0,0.10526315789473684,0.010101010101010102,0.016861219195849545,0,8,27,40,24,10,31,12,12,39,25
68fd1e64,38d50e09,695a85e0,d502349a,25c83c98,7e0ccccf,9676704c,8bedcc53,a73ee510,b9191eb7,0a524be1,67b31aac,d7034fe2,cfef1c29,71c460b5,d2b0336b,d4bb7bd8,582152eb,21ddcdc9,5840adea,ea6a0e31,-1,3a171ecb,da408463,001f3601,cfd96da1,0.020833333333333332,0.0008899059242308669,0.000827618822416647,0.045454545454545456,2.955036169642716e-06,0.0008622547962923044,0.0012055455093429777,0.0072992700729927005,0.000709471443774388,0.4,0.05263157894736842,0.0,0.005188067444876783,0,27,19,27,25,23,13,22,29,16,29
05db9164,38a947a1,18e45a4a,2a35d8c7,25c83c98,fbad5c96,9905f515,0b153874,7cc72ec2,711ec2bc,25647a7f,08c9bf42,1e750733,64c94865,9333e1cf,841c20a2,3486227d,607d062b,-1,-1,feaeb2ce,-1,32c7478e,47cbdaec,-1,-1,0.0,0.0002542588354945334,0.00023646252069047056,0.0,0.05577433767789317,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0,40,43,36,44,38,36,29,8,50,24
05db9164,3ab4d7f5,109ddc69,73ad28a8,4cf72387,fe6b92e5,0dec8040,c8ddd494,a73ee510,ed8257bc,a9b84bd5,d72a8b65,cdc2ccda,1adce6ef,e952ec4a,4b6488bc,e5ba7672,b76fb0de,21ddcdc9,b1252a9d,6f393b20,c9d4222a,423fab69,65e74c52,c9f3bea7,49a08543,0.0,0.0003813882532418001,0.001655237644833294,0.022727272727272728,0.0015858694110415911,0.015089458935115325,0.0006027727546714888,0.0036496350364963502,0.01951046470379567,0.0,0.02631578947368421,0.0,0.0025940337224383916,1,11,13,27,0,4,17,10,22,23,0
05db9164,4c2bc594,d032c263,c18be181,43b19349,7e0ccccf,7f52e00f,0b153874,a73ee510,48a4f593,bca79aeb,dfbb09fb,5218d824,8ceecbc8,7ac43a46,84898b2a,07c540c4,bc48b783,-1,-1,0014c32a,c9d4222a,3a171ecb,3b183c5c,-1,-1,0.010416666666666666,0.0001271294177472667,0.0,0.0,0.004821634016800366,0.004526837680534597,0.0012055455093429777,0.014598540145985401,0.0037247250798155373,0.2,0.05263157894736842,0.0,0.0,0,34,33,4,7,41,18,42,31,3,3
05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,34800de8,0b153874,a73ee510,98bd7a24,63248e0c,e0d76380,784618a5,b28479f6,a733d362,1203a270,d4bb7bd8,281769c2,-1,-1,73d06dde,-1,32c7478e,aee52b6f,-1,-1,0.010416666666666666,0.0002542588354945334,0.0,0.011363636363636364,0.02882145277458196,0.0,0.0,0.05474452554744525,0.0,0.2,0.0,0.0,0.005188067444876783,0,40,32,48,36,38,38,48,0,37,36
05db9164,558b4efb,b009d929,c7043c4b,25c83c98,fbad5c96,439821b4,0b153874,a73ee510,e202b934,bce0c45c,3563ab62,02254f5f,1adce6ef,37a9f717,b688c8cc,e5ba7672,c68ebaa0,21ddcdc9,5840adea,2754aaf1,c9d4222a,423fab69,3b183c5c,ea9a246c,ff86d5e0,0.0,0.010170353419781336,0.00023646252069047056,0.0,0.007457526280121668,0.0,0.0006027727546714888,0.0018248175182481751,0.0030152536360411493,0.0,0.02631578947368421,0.0,0.0,0,21,23,25,31,28,17,19,16,34,27
05db9164,71ca0a25,06b1570c,0c1bb164,25c83c98,7e0ccccf,65fd3d1c,5b392875,a73ee510,fa7d0797,44f28fe6,d83513e0,7d5ee5b6,07d13a8f,a8e0f0c6,c71b9a01,d4bb7bd8,9bf8ffef,21ddcdc9,5840adea,1b06e517,-1,32c7478e,c396dd49,001f3601,aa5f0a15,0.010416666666666666,0.0027968471904398677,0.004138094112083235,0.0,0.0018400025216308647,0.007544729467557663,0.0012055455093429777,0.0072992700729927005,0.005498403689251507,0.2,0.05263157894736842,0.0,0.0,0,32,31,17,32,31,32,36,41,16,32
68fd1e64,09e68b86,aa8c1539,85dd697c,25c83c98,fbad5c96,c23eb1cf,c8ddd494,a73ee510,e70742b0,319687c9,d8c29807,62036f49,b28479f6,2d49999f,c64d548f,e5ba7672,63cdbb21,cf99e5de,5840adea,5f957280,-1,32c7478e,1793a828,e8b83407,b7d9c3bc,0.010416666666666666,0.0002542588354945334,0.00035469378103570584,0.10227272727272728,0.0016085246883421852,0.012287130847165336,0.01024713682941531,0.06934306569343066,0.010109968073785029,0.2,0.13157894736842105,0.010101010101010102,0.011673151750972763,1,23,22,21,13,18,31,17,24,9,16
05db9164,8947f767,4530b12c,0a5a0e77,25c83c98,fbad5c96,6da4fad5,0b153874,a73ee510,3b08e48b,90b202b5,184d6c51,3a9dafb8,64c94865,d120f347,21d71b93,e5ba7672,bd17c3da,a153cea2,a458ea53,a090a37a,-1,c7dc6720,3fdb382b,010f6491,42c1aa63,0.010416666666666666,0.036613272311212815,0.006266256798297469,0.125,0.002920560747663551,0.012287130847165336,0.017480409885473176,0.0510948905109489,0.06261085491308974,0.2,0.18421052631578946,0.010101010101010102,0.02723735408560311,0,10,15,31,8,14,43,46,14,44,39
8cf07265,38a947a1,1678e0d8,bd6ffe0f,25c83c98,7e0ccccf,e0386b63,0b153874,a73ee510,ddad80e3,371dae82,704629a2,18fc2b1e,b28479f6,443b0c0b,809c9e0e,d4bb7bd8,f0959f21,-1,-1,6a41d841,ad3062eb,32c7478e,0ee762c3,-1,-1,0.010416666666666666,0.005085176709890668,0.002601087727595176,0.045454545454545456,0.00187841799183622,0.022418624703599913,0.004219409282700422,0.041970802919708027,0.006739978715856686,0.2,0.07894736842105263,0.0,0.005188067444876783,0,32,31,43,41,31,32,41,41,28,44
68fd1e64,26a88120,d032c263,c18be181,25c83c98,7e0ccccf,49b74ebc,0b153874,a73ee510,e113fc4b,c4adf918,dfbb09fb,85dbe138,b28479f6,1b47b808,84898b2a,e5ba7672,57598e25,-1,-1,0014c32a,-1,32c7478e,3b183c5c,-1,-1,0.09375,0.0003813882532418001,0.0007093875620714117,0.13636363636363635,9.85012056547572e-07,0.0002155636990730761,0.04038577456298975,0.041970802919708027,0.06881873004611563,0.6000000000000001,0.15789473684210525,0.0,0.0012970168612191958,1,15,8,6,28,9,9,23,11,10,13
68fd1e64,3a6df90b,2ff71034,afc51644,f1d40cbe,7e0ccccf,0433a7db,0b153874,a73ee510,3b08e48b,418037d7,6d7b97bc,b0bfed6d,b28479f6,eeaf9a90,f1ab4a31,e5ba7672,fbd95d13,-1,-1,a64371fb,-1,3a171ecb,81a9a946,-1,-1,0.20833333333333331,0.004703788456648868,0.0,0.011363636363636364,2.955036169642716e-06,0.0002155636990730761,0.012055455093429776,0.0018248175182481751,0.000177367860943597,0.4,0.05263157894736842,0.0,0.0012970168612191958,1,35,21,6,28,1,1,35,1,10,13
05db9164,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,f5385f9a,062b5529,a73ee510,852273ac,5adcba72,dfbb09fb,5b6ee19d,8ceecbc8,7ac43a46,84898b2a,3486227d,bc48b783,-1,-1,0014c32a,-1,3a171ecb,3b183c5c,-1,-1,0.010416666666666666,0.020340706839562673,0.0,0.011363636363636364,0.02936911947802241,0.0,0.0006027727546714888,0.0072992700729927005,0.011351543100390209,0.2,0.02631578947368421,0.010101010101010102,0.07263294422827496,0,44,36,23,43,41,38,44,20,42,21
05db9164,b56822db,7da86e4b,b733e495,2c6b8ded,7e0ccccf,2505ae8d,45f7c2dd,a73ee510,3b08e48b,c5638068,ed397d6b,8d02f360,b28479f6,a9d1ba1a,056d8866,e5ba7672,38dce391,21ddcdc9,b1252a9d,deaf6b52,ad3062eb,32c7478e,d9556584,001f3601,6c27a535,0.010416666666666666,0.004703788456648868,0.0027193189879404114,0.28409090909090906,0.0022743928385683438,0.05690881655529209,0.0036166365280289334,0.08211678832116788,0.02128414331323164,0.2,0.05263157894736842,0.0,0.0324254215304799,0,46,11,38,18,45,43,12,43,29,25
e26374f2,09e68b86,74e1cc1f,360e6d7d,4cf72387,-1,b87f4a4a,5b392875,a73ee510,e70742b0,319687c9,77af5515,62036f49,07d13a8f,36721ddc,5d1ad1ed,3486227d,5aed7436,1a7bd53d,a458ea53,fecd0e01,-1,32c7478e,beaf97ba,e8b83407,cf36f0e1,0.0,0.0002542588354945334,0.00023646252069047056,0.0,0.0333899386928496,0.0,0.0006027727546714888,0.0018248175182481751,0.000177367860943597,0.0,0.02631578947368421,0.010101010101010102,0.0,0,38,43,36,44,35,21,7,8,40,22
68fd1e64,38a947a1,4470baf4,8c8a4c47,25c83c98,fbad5c96,d9aa9d97,1f89b562,7cc72ec2,3b08e48b,6e647667,bb669e25,85dbe138,b28479f6,d493d6b4,2b2ce127,2005abd1,b133fcd4,-1,-1,2b796e4a,ad3062eb,32c7478e,8d365d3b,-1,-1,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0006027727546714888,0.009124087591240875,0.0070947144377438804,0.0,0.02631578947368421,0.0,0.0,0,18,0,15,0,0,34,29,44,0,0
05db9164,80e26c9b,f4d47e66,85dd697c,4cf72387,7e0ccccf,003b71c9,0b153874,a73ee510,852273ac,5adcba72,ffbf0186,5b6ee19d,07d13a8f,e8f4b767,2d0bbe92,e5ba7672,005c6740,21ddcdc9,5840adea,bc727a3a,-1,32c7478e,1793a828,e8b83407,b9809574,0.010416666666666666,0.01195016526824307,0.0022463939465594703,0.17045454545454544,0.0041734960835920635,0.011209312351799956,0.0036166365280289334,0.018248175182481754,0.013479957431713372,0.2,0.05263157894736842,0.010101010101010102,0.019455252918287935,1,23,16,32,14,19,30,19,16,33,10
05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,315c76f3,0b153874,a73ee510,3b08e48b,e51ddf94,ae1bb660,3516f6e6,b28479f6,bffbd637,bad5ee18,776ce399,bbf70d82,-1,-1,0429f84b,-1,3a171ecb,c0d61a5c,-1,-1,0.0,0.0001271294177472667,0.00035469378103570584,0.0,0.004270027265133725,0.0,0.0006027727546714888,0.0018248175182481751,0.034764100744945015,0.0,0.02631578947368421,0.0,0.0,0,5,47,4,7,46,0,29,17,3,3
9a89b36c,2c16a946,43b60a49,ec142e08,4cf72387,fbad5c96,e14874c9,5b392875,7cc72ec2,b64775cc,636405ac,3ee624b8,31b42deb,07d13a8f,18231224,833e5e26,e5ba7672,74ef3502,-1,-1,d06ffd9a,-1,3a171ecb,9117a34a,-1,-1,0.0,0.0011441647597254002,0.0,0.0,0.13199949567382704,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0,25,4,26,31,4,40,16,21,34,23
68fd1e64,c8687797,b8bdb8e9,16fe249c,25c83c98,7e0ccccf,274b6720,66f29b89,a73ee510,34ae4e8c,2872a4bd,fa3a783e,f8320f48,07d13a8f,5db1ef75,0302196d,e5ba7672,a7e06874,21ddcdc9,a458ea53,7a9b9b6c,-1,32c7478e,1793a828,010f6491,d25a68df,0.0,0.0005085176709890668,0.0,0.125,0.007422065846085956,0.002802328087949989,0.011452682338758288,0.0072992700729927005,0.007626818020574672,0.0,0.10526315789473684,0.010101010101010102,0.01556420233463035,0,23,37,37,40,17,19,16,23,1,15
05db9164,4f25e98b,5d4f34a3,c3b6b1ff,25c83c98,7e0ccccf,07d03e2a,0b153874,a73ee510,547c0ffe,7f8ffe57,3186644d,46f42a63,07d13a8f,5be89da3,66532548,3486227d,bc5a0ff7,4632bcdc,a458ea53,a27e2a32,-1,32c7478e,38d9d896,001f3601,270f2890,0.03125,0.0002542588354945334,0.04847481674154647,0.36363636363636365,0.00048167089565176273,0.018107350722138392,0.0018083182640144665,0.056569343065693424,0.0058531394111387015,0.4,0.05263157894736842,0.020202020202020204,0.041504539559014265,0,30,9,17,32,6,15,15,7,6,32
05db9164,0a519c5c,77f2f2e5,d16679b9,25c83c98,7e0ccccf,f48f6b93,0b153874,a73ee510,a866ff7f,60b755e3,9f32b866,e86c4329,07d13a8f,b812f9f2,31ca40b6,d4bb7bd8,2efa89c6,-1,-1,dfcfc3fa,-1,32c7478e,aee52b6f,-1,-1,0.0,0.027332824815662342,0.00035469378103570584,0.07954545454545454,0.010195859797323919,0.045699504203492135,0.0012055455093429777,0.012773722627737226,0.01064207165661582,0.0,0.05263157894736842,0.0,0.009079118028534372,1,36,36,23,37,37,30,36,33,42,21
05db9164,9819deea,1ce5c883,f922efad,4cf72387,fe6b92e5,91282309,0b153874,7cc72ec2,dcbc7c2b,9e511730,b99ddbc8,04e4a7e0,b28479f6,1150f5ed,87acb535,3486227d,7e32f7a4,-1,-1,a4b7004c,-1,3a171ecb,b34f3128,-1,-1,0.0,0.0003813882532418001,0.0,0.022727272727272728,0.019189019873603254,0.05733994395343824,0.0030138637733574444,0.014598540145985401,0.0478893224547712,0.0,0.07894736842105263,0.010101010101010102,0.0025940337224383916,0,5,40,5,2,44,45,30,20,28,26
68fd1e64,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,1c63b114,0b153874,a73ee510,f6f942d1,67841877,fb8fab62,781f4d92,b28479f6,231f3923,c6b1e1b2,e5ba7672,25935396,21ddcdc9,5840adea,99c09e97,-1,3a171ecb,335a6a1e,001f3601,3626d9ba,0.010416666666666666,0.02275616577676074,0.0020099314258689997,0.13636363636363635,0.0026871128902617764,0.01875404181935762,0.004219409282700422,0.08394160583941605,0.02731465058531394,0.2,0.07894736842105263,0.010101010101010102,0.01556420233463035,0,10,22,32,18,14,28,46,14,44,25
05db9164,39dfaa0d,78ac9f6c,8e5b38d8,25c83c98,7e0ccccf,d20b4953,0b153874,a73ee510,5162b19c,46febd4d,10870ba5,949ea585,b28479f6,2223bbe1,2aa131b4,3486227d,df4fffb7,21ddcdc9,b1252a9d,53fbce39,c9d4222a,32c7478e,57ef7a21,010f6491,779ff446,0.010416666666666666,0.0003813882532418001,0.00035469378103570584,0.17045454545454544,0.002078375439315377,0.009484802759215347,0.004822182037371911,0.03467153284671533,0.007804185881518269,0.2,0.05263157894736842,0.020202020202020204,0.020752269779507133,0,30,9,21,5,6,25,41,7,33,8
05db9164,80e26c9b,e399972d,b2e9811a,25c83c98,fe6b92e5,6772d022,0b153874,a73ee510,213fd432,e0c3cae0,972f89e4,e8df3343,b28479f6,4c1df281,9c5a0355,d4bb7bd8,f54016b9,21ddcdc9,b1252a9d,1afa9347,78e2e389,3a171ecb,1793a828,e8b83407,86e082c8,0.020833333333333332,0.01195016526824307,0.0004729250413809411,0.03409090909090909,3.349040992261745e-05,0.0006466910972192282,0.0012055455093429777,0.005474452554744526,0.000532103582830791,0.4,0.05263157894736842,0.0,0.0038910505836575876,0,28,19,27,27,30,12,6,29,25,31
87552397,09e68b86,0e59782e,1e649932,25c83c98,-1,4642c514,5b392875,a73ee510,a1ee64a6,c17b047a,5692d3cf,2e7b87f1,b28479f6,52baadf5,d46acc58,e5ba7672,5aed7436,09cc36c5,a458ea53,2bc35346,-1,32c7478e,1793a828,e8b83407,d9ebb01e,0.0,0.0003813882532418001,0.0014187751241428233,0.05681818181818182,0.006098209642086019,0.026729898685061433,0.0030138637733574444,0.01094890510948905,0.010109968073785029,0.0,0.05263157894736842,0.0,0.006485084306095979,0,41,11,19,15,45,30,18,30,29,44
05db9164,2c16a946,0d5e2c01,48bd2f24,25c83c98,fe6b92e5,2d38e2fa,0b153874,a73ee510,cfa407de,bc862fb6,35fbb7e8,4f487d87,07d13a8f,18231224,3e1b50db,07c540c4,74ef3502,-1,-1,5c089638,ad3062eb,423fab69,9117a34a,-1,-1,0.0,0.008899059242308669,0.00035469378103570584,0.07954545454545454,0.010417487510047122,0.018969605518430695,0.0018083182640144665,0.07846715328467153,0.013479957431713372,0.0,0.05263157894736842,0.0,0.04409857328145266,0,42,46,23,49,44,31,32,32,49,21
05db9164,09e68b86,aa8c1539,85dd697c,4cf72387,7e0ccccf,140343ba,37e4aa92,a73ee510,c477c997,07d372ee,d8c29807,6239dde3,07d13a8f,801ee1ae,c64d548f,d4bb7bd8,63cdbb21,21ddcdc9,5840adea,5f957280,c9d4222a,3a171ecb,1793a828,e8b83407,b7d9c3bc,0.020833333333333332,0.0002542588354945334,0.00023646252069047056,0.022727272727272728,0.00042454019637200356,0.008838111661996119,0.0012055455093429777,0.0036496350364963502,0.000709471443774388,0.4,0.05263157894736842,0.0,0.0025940337224383916,1,17,18,27,0,22,6,6,29,16,0
5a9ed9b0,46320fff,01e96a9a,8e5b38d8,4cf72387,7e0ccccf,4ac9db9e,0b153874,a73ee510,3b08e48b,bc346946,026ab359,bcc725fc,b28479f6,693474a8,7494f9ca,e5ba7672,d981a095,21ddcdc9,b1252a9d,c3f43ed6,-1,32c7478e,57ef7a21,c9f3bea7,779ff446,0.0,0.0003813882532418001,0.0007093875620714117,0.03409090909090909,0.04045937022269152,0.4089243371416253,0.0006027727546714888,0.005474452554744526,0.17186945725434552,0.0,0.02631578947368421,0.0,0.009079118028534372,0,9,14,41,19,11,44,9,15,20,40
05db9164,80e26c9b,4d88f82c,169ffff5,43b19349,-1,197b4575,0b153874,a73ee510,6c47047a,48876b80,bcce6b6c,e40e52ae,07d13a8f,02319a52,f294bed7,d4bb7bd8,1f9656b8,21ddcdc9,b1252a9d,602ce342,-1,3a171ecb,1793a828,e8b83407,70b6702c,0.0,0.00813628273582507,0.0022463939465594703,0.07954545454545454,8.963609714582907e-05,0.0,0.0006027727546714888,0.012773722627737226,0.001241575026605179,0.0,0.02631578947368421,0.0,0.009079118028534372,0,31,19,34,17,30,22,28,18,25,7
05db9164,4f25e98b,c2636a05,78fca37b,25c83c98,13718bbd,ade953a9,1f89b562,a73ee510,4072f40f,29e4ad33,9efe47c6,80467802,07d13a8f,dfab705f,01db98cd,e5ba7672,7ef5affa,2b558521,b1252a9d,64fe5435,-1,32c7478e,3fdb382b,e8b83407,49d68486,0.11458333333333333,0.0019069412662090005,0.0009458500827618822,0.07954545454545454,9.85012056547572e-07,0.0004311273981461522,0.022905364677516575,0.06204379562043795,0.04824405817665839,0.6000000000000001,0.21052631578947367,0.010101010101010102,0.0025940337224383916,1,20,8,7,21,9,9,5,11,13,11
68fd1e64,2705da39,81d21800,acc1e89e,43b19349,13718bbd,08e57a96,1f89b562,a73ee510,5ba575e7,7c430b79,f0689218,7f0d7407,07d13a8f,d582d840,4e897e61,3486227d,66c3058a,-1,-1,1e20e6fa,-1,3a171ecb,043ce596,-1,-1,0.03125,0.007246376811594202,0.00035469378103570584,0.045454545454545456,0.0013130210713779135,0.0012933821944384565,0.0024110910186859553,0.0072992700729927005,0.0008868393047179851,0.2,0.05263157894736842,0.020202020202020204,0.005188067444876783,0,6,30,8,4,32,20,30,5,18,11
05db9164,c5fe64d9,005fef5b,80276bc2,25c83c98,fbad5c96,6284da2d,0b153874,a73ee510,81271509,5874c9c9,11ce4352,740c210d,b28479f6,543c0413,aa0b4071,e5ba7672,c235abed,4632bcdc,b1252a9d,d0e4f359,-1,32c7478e,3fdb382b,e13f3bf1,49d68486,0.06249999999999999,0.013729977116704805,0.006266256798297469,0.4772727272727273,0.00011229137444642322,0.0099159301573615,0.0036166365280289334,0.08211678832116788,0.007804185881518269,0.4,0.05263157894736842,0.0,0.057068741893644616,1,13,28,18,13,33,35,24,27,5,4
68fd1e64,207b2d81,734e29a7,c2fcecf6,25c83c98,fbad5c96,cdbfd303,062b5529,a73ee510,6c4b6023,9a422971,f20be697,174e4cac,07d13a8f,da315591,d7f85c26,07c540c4,29907d97,21ddcdc9,b1252a9d,cdd3fff4,-1,32c7478e,38be899f,8f8c5acd,c26ea7d4,0.010416666666666666,0.005466564963132468,0.0022463939465594703,0.1590909090909091,0.002936320940568312,0.0043112739814615214,0.0018083182640144665,0.02737226277372263,0.002660517914153955,0.2,0.05263157894736842,0.010101010101010102,0.01815823605706874,0,26,29,17,32,23,24,47,35,6,32
8cf07265,207b2d81,d6be853a,4842a03d,384874ce,fe6b92e5,209d1929,5b392875,a73ee510,9eff685e,87fe3e10,dadde5ca,3bd6c21d,b28479f6,3c767806,6077db2c,e5ba7672,395856b0,21ddcdc9,a458ea53,ae7b2d98,-1,32c7478e,b8942a02,001f3601,4a6648b5,0.010416666666666666,0.0003813882532418001,0.0005911563017261764,0.045454545454545456,0.0016646703755653967,0.03987928432851908,0.007836045810729355,0.08576642335766423,0.00957786449095424,0.2,0.05263157894736842,0.0,0.005188067444876783,0,41,41,22,18,39,33,17,30,29,42
05db9164,d833535f,ad4b77ff,d16679b9,28bce97a,-1,511c5ce8,5b392875,a73ee510,3b08e48b,28b2a54d,a2f4e8b5,c08ec9d3,1adce6ef,5e7a356b,89052618,1e88c74f,281769c2,-1,-1,d4703ebd,-1,32c7478e,aee52b6f,-1,-1,0.0,0.001271294177472667,0.0010640813431071175,0.2159090909090909,0.017338182219350365,0.05518430696270748,0.0012055455093429777,0.056569343065693424,0.005675771550195104,0.0,0.05263157894736842,0.0,0.02464332036316472,0,38,46,47,36,36,25,7,34,49,45
05db9164,2ae0a573,c5d94b65,5cc8f91d,25c83c98,7e0ccccf,2a9234e6,37e4aa92,a73ee510,3b08e48b,486d2498,75c79158,057e2dd3,ad1cc976,b046231a,208d4baf,e5ba7672,3e340673,-1,-1,6a909d9a,-1,c3dc6cef,1f68c81f,-1,-1,0.020833333333333332,0.0003813882532418001,0.0,0.0,0.0002955036169642716,0.0015089458935115326,0.004822182037371911,0.0018248175182481751,0.000177367860943597,0.4,0.13157894736842105,0.0,0.0,1,4,4,8,28,18,20,17,24,12,13
87552397,b80912da,b9769c83,c874c3e3,25c83c98,fe6b92e5,0adb34fd,51d76abe,a73ee510,fbbf2c95,d83c39bc,f6e5b9ef,9416a599,1adce6ef,387ececc,447c553c,e5ba7672,7119e567,1d04f4a4,a458ea53,20290c31,-1,32c7478e,b3540901,ce62e669,8538ac3f,0.05208333333333333,0.0001271294177472667,0.000827618822416647,0.022727272727272728,5.1220626940473746e-05,0.0004311273981461522,0.0030138637733574444,0.005474452554744526,0.000532103582830791,0.4,0.05263157894736842,0.0,0.0025940337224383916,0,1,1,10,1,1,1,1,1,1,1
05db9164,0468d672,7ae80d0f,80d8555a,25c83c98,7e0ccccf,04277bf9,0b153874,7cc72ec2,3b08e48b,7e2c5c15,cfc86806,91a1b611,b28479f6,58251aab,146a70fd,776ce399,0b331314,21ddcdc9,5840adea,cbec39db,-1,3a171ecb,cedad179,ea9a246c,9a556cfc,0.0,0.0005085176709890668,0.07484038779853394,0.011363636363636364,0.05592011946226221,0.0,0.0006027727546714888,0.01094890510948905,0.011706278822277403,0.0,0.02631578947368421,0.0,0.0038910505836575876,0,5,47,29,48,46,23,49,45,50,24
68fd1e64,c5fe64d9,3f512188,0c7d3ad2,384874ce,-1,6284da2d,0b153874,a73ee510,622fc8eb,5874c9c9,fd360408,740c210d,1adce6ef,8c532c12,da47a88f,e5ba7672,c235abed,04de9d96,a458ea53,31720743,-1,32c7478e,9dfa346e,ea9a246c,9e635ec5,0.0,0.0005085176709890668,0.0061480255379522345,0.09090909090909091,0.0016489101826606357,0.04354386721276137,0.0012055455093429777,0.012773722627737226,0.023412557644554802,0.0,0.05263157894736842,0.0,0.011673151750972763,0,29,11,17,32,29,32,10,30,23,32
68fd1e64,38a947a1,9ceae1e1,35ccb512,25c83c98,-1,67c29467,0b153874,a73ee510,3b08e48b,98ac1c4a,de1b1017,d6d04484,07d13a8f,72189108,60b08bfd,1e88c74f,ec4c68e1,-1,-1,6b1cfcc2,-1,32c7478e,33642e3c,-1,-1,0.0,0.0003813882532418001,0.0011823126034523528,0.0,0.0002817134481726056,0.0,0.0006027727546714888,0.0018248175182481751,0.0030152536360411493,0.0,0.02631578947368421,0.0,0.0,0,18,0,15,33,0,22,28,44,24,34
68fd1e64,26a88120,dbab5bee,501c4bfd,43b19349,7e0ccccf,49b74ebc,1f89b562,a73ee510,0e9ead52,c4adf918,3f9cbb6d,85dbe138,b28479f6,2ebbf26a,de77f397,07c540c4,b486119d,-1,-1,b178dd37,ad3062eb,32c7478e,82b7ca7e,-1,-1,0.041666666666666664,0.13043478260869565,0.0011823126034523528,0.07954545454545454,0.00010835132622023294,0.0019400732916576848,0.017480409885473176,0.0364963503649635,0.008691025186236254,0.4,0.13157894736842105,0.0,0.011673151750972763,0,15,7,16,4,8,8,24,10,18,11
05db9164,89ddfee8,62b9c38c,21048de1,25c83c98,fbad5c96,407438c8,0b153874,a73ee510,935a36f0,755e4a50,512ddcd3,5978055e,1adce6ef,34cce7d2,8d4761e3,3486227d,5bb2ec8e,9437f62f,a458ea53,e169a4fe,-1,bcdee96c,3fdb382b,f0f449dd,49d68486,0.010416666666666666,0.0002542588354945334,0.0015370063844880586,0.06818181818181819,9.85012056547572e-07,0.019616296615649925,0.022905364677516575,0.020072992700729927,0.07023767293366441,0.2,0.15789473684210525,0.0,0.007782101167315174,0,3,3,43,15,3,42,2,20,32,35
